season,team_id,opp_id,team_seed,opp_seed,team_points,opp_points,win,location,game_type
2005,1441,1029,2,1,85,80,1,A,regular
2018,1326,1286,5,12,82,87,0,A,regular
2018,1123,1057,4,15,60,63,0,A,regular
2022,1240,1041,3,16,75,61,1,H,regular
2010,1410,1320,8,13,84,68,1,H,regular
2010,1320,1188,13,11,98,90,1,A,regular
2004,1174,1010,12,10,67,81,0,H,tourney
2012,1081,1326,5,14,73,65,1,N,regular
2013,1069,1464,7,1,86,90,0,H,regular
2020,1181,1269,8,4,70,74,0,A,tourney
2020,1385,1183,7,1,68,86,0,A,regular
2006,1265,1404,16,4,61,87,0,A,regular
2009,1029,1161,16,4,54,69,0,H,regular
2014,1440,1294,16,8,64,69,0,H,regular
2010,1194,1227,7,12,64,64,0,H,regular
2003,1187,1348,13,15,68,70,0,A,tourney
2022,1392,1248,12,10,51,59,0,A,tourney
2019,1181,1231,13,1,65,88,0,A,tourney
2014,1296,1201,3,2,72,78,0,A,regular
2010,1441,1142,16,8,63,58,1,H,regular
2022,1248,1233,16,10,61,69,0,H,regular
2003,1294,1030,13,14,82,67,1,H,regular
2013,1170,1163,10,6,80,84,0,H,regular
2021,1426,1037,8,3,67,90,0,A,regular
2024,1036,1154,4,3,82,80,1,H,regular
2008,1133,1169,1,10,72,53,1,N,regular
2017,1474,1014,16,16,71,70,1,H,regular
2007,1232,1142,4,2,55,74,0,A,regular
2005,1084,1322,6,1,65,63,1,H,regular
2011,1198,1464,8,1,50,83,0,A,tourney
2023,1123,1296,11,9,64,68,0,H,tourney
2018,1252,1341,5,6,67,68,0,H,regular
2014,1113,1320,4,14,75,63,1,H,tourney
2009,1191,1452,6,13,70,55,1,A,regular
2006,1434,1450,6,9,58,66,0,A,regular
2009,1040,1055,1,1,40,52,0,A,regular
2006,1366,1227,7,10,57,54,1,A,regular
2007,1038,1434,9,6,95,91,1,H,regular
2018,1219,1422,8,14,79,73,1,A,regular
2006,1320,1256,6,12,78,65,1,H,regular
2004,1457,1213,15,16,71,63,1,A,regular
2015,1120,1028,5,6,70,69,1,H,regular
2009,1026,1229,14,6,61,81,0,H,regular
2013,1359,1243,10,8,65,65,1,H,regular
2006,1428,1303,11,14,83,80,1,N,regular
2007,1271,1250,5,9,76,66,1,H,regular
2013,1029,1104,16,6,84,95,0,H,regular
2018,1240,1463,8,15,67,65,1,A,tourney
2012,1187,1104,9,7,68,81,0,N,tourney
2015,1216,1183,4,15,84,57,1,A,regular
2015,1026,1244,8,11,72,71,1,H,regular
2009,1152,1141,11,2,58,66,0,A,regular
2009,1478,1033,15,8,75,77,0,H,regular
2012,1022,1293,14,12,50,52,0,N,tourney
2003,1438,1114,3,15,75,58,1,H,regular
2018,1248,1421,2,9,74,78,0,H,regular
2017,1280,1380,16,1,73,97,0,H,regular
2010,1447,1205,14,6,66,82,0,H,regular
2011,1105,1222,3,16,86,65,1,H,regular
2010,1471,1454,14,8,66,77,0,N,regular
2017,1133,1013,13,7,78,82,0,H,tourney
2020,1167,1182,16,15,82,89,0,A,regular
2005,1215,1030,3,7,74,68,1,H,regular
2012,1288,1067,14,13,61,68,0,H,tourney
2003,1155,1440,6,1,89,81,1,H,regular
2013,1380,1049,9,10,75,64,1,A,regular
2008,1011,1458,5,1,95,104,0,H,regular
2010,1319,1375,2,3,57,49,1,A,tourney
2013,1314,1307,12,9,60,74,0,N,regular
2010,1256,1355,2,10,70,61,1,N,tourney
2012,1294,1089,8,2,44,56,0,N,regular
2020,1358,1057,4,8,82,70,1,H,regular
2021,1433,1176,15,7,67,62,1,H,tourney
2003,1105,1366,8,8,40,46,0,A,tourney
2011,1228,1147,3,13,71,61,1,A,regular
2022,1269,1085,16,16,83,86,0,H,regular
2015,1165,1376,12,2,65,85,0,A,regular
2007,1466,1304,3,16,66,43,1,H,regular
2016,1245,1257,6,1,58,69,0,H,regular
2006,1284,1198,9,16,70,72,0,N,regular
2003,1094,1373,13,10,50,48,1,A,regular
2017,1199,1352,16,12,74,73,1,A,regular
2014,1300,1173,14,4,44,58,0,A,regular
2020,1205,1062,1,10,92,80,1,H,regular
2010,1369,1416,8,10,76,73,1,A,regular
2022,1066,1471,1,6,48,57,0,A,regular
2012,1074,1206,5,9,65,64,1,A,regular
2019,1163,1429,5,16,75,58,1,H,regular
2005,1153,1200,5,2,52,48,1,H,regular
2005,1390,1398,4,8,66,68,0,H,regular
2021,1415,1234,7,6,71,79,0,N,regular
2022,1226,1357,8,4,47,46,1,A,regular
2024,1242,1283,16,8,64,76,0,H,regular
2010,1141,1134,7,2,63,75,0,H,regular
2003,1255,1428,1,2,80,79,1,A,regular
2025,1338,1224,10,14,71,67,1,N,regular
2016,1346,1219,5,6,62,55,1,H,tourney
2008,1464,1315,3,6,56,62,0,H,regular
2020,1277,1445,11,11,60,72,0,N,regular
2023,1163,1417,11,13,66,71,0,A,regular
2009,1034,1189,6,14,87,73,1,A,regular
2020,1329,1111,4,11,70,60,1,A,regular
2021,1385,1156,8,5,46,55,0,A,regular
2014,1265,1126,8,5,77,57,1,H,regular
2017,1442,1142,16,12,48,55,0,A,regular
2009,1152,1206,1,14,73,71,1,H,regular
2024,1026,1011,3,15,79,64,1,H,regular
2025,1303,1255,13,14,83,88,0,A,regular
2025,1058,1406,16,11,67,62,1,A,tourney
2019,1041,1206,11,3,69,62,1,H,regular
2003,1336,1038,6,7,59,60,0,H,regular
2011,1208,1187,4,2,66,74,0,A,regular
2013,1289,1160,14,8,67,66,1,A,regular
2025,1358,1285,10,10,80,79,1,A,regular
2015,1183,1120,7,11,76,67,1,A,regular
2015,1293,1144,7,4,67,72,0,A,regular
2006,1258,1356,3,12,63,52,1,A,tourney
2021,1278,1084,14,6,48,78,0,H,regular
2010,1337,1446,1,12,67,55,1,A,regular
2005,1182,1143,16,15,68,64,1,H,regular
2025,1242,1391,3,5,92,84,1,A,regular
2007,1283,1040,2,3,78,69,1,H,regular
2003,1068,1153,2,16,77,67,1,A,tourney
2004,1102,1181,8,8,69,58,1,H,regular
2013,1043,1218,1,4,92,84,1,A,regular
2005,1095,1044,5,5,44,67,0,A,regular
2022,1210,1119,13,8,48,47,1,H,regular
2014,1449,1420,12,6,67,77,0,A,regular
2010,1442,1095,6,15,67,49,1,A,tourney
2003,1365,1211,1,6,58,56,1,H,regular
2014,1267,1057,3,8,65,51,1,A,regular
2006,1097,1132,9,5,74,71,1,H,regular
2025,1172,1456,8,12,60,59,1,A,regular
2009,1367,1440,14,13,46,60,0,H,regular
2013,1435,1389,8,10,80,63,1,A,regular
2003,1461,1413,7,13,60,67,0,H,regular
2006,1186,1341,11,5,60,56,1,A,regular
2007,1233,1298,14,9,59,65,0,N,regular
2004,1244,1370,14,12,58,71,0,H,regular
2019,1027,1309,3,15,65,57,1,H,regular
2024,1056,1163,7,6,72,64,1,A,regular
2025,1022,1307,15,3,71,91,0,A,regular
2009,1353,1142,13,13,63,56,1,A,regular
2021,1108,1299,13,9,88,107,0,H,regular
2014,1335,1183,2,1,74,70,1,N,regular
2004,1180,1234,7,14,73,68,1,A,tourney
2005,1380,1087,14,8,58,53,1,A,regular
2015,1056,1458,3,10,70,67,1,H,tourney
2012,1156,1357,12,6,60,61,0,H,tourney
2003,1098,1052,9,16,83,64,1,H,regular
2024,1209,1228,12,7,63,73,0,A,regular
2019,1269,1218,11,10,74,80,0,H,regular
2014,1081,1424,2,9,82,63,1,A,regular
2025,1319,1361,3,16,81,70,1,A,regular
2025,1462,1420,6,10,88,77,1,A,regular
2025,1021,1224,15,2,58,83,0,H,regular
2008,1042,1075,15,14,81,84,0,H,regular
2023,1456,1345,13,1,62,86,0,H,regular
2014,1311,1105,4,9,77,63,1,H,tourney
2019,1440,1305,16,6,73,78,0,H,regular
2022,1338,1197,12,8,69,72,0,H,regular
2006,1343,1168,5,14,91,88,1,H,regular
2013,1076,1057,12,2,67,75,0,A,regular
2005,1245,1383,7,1,60,88,0,N,regular
2009,1175,1330,8,15,69,59,1,H,regular
2012,1399,1164,4,5,80,80,0,H,regular
2022,1021,1353,11,8,78,83,0,H,regular
2022,1009,1472,5,16,72,55,1,A,regular
2011,1267,1345,15,12,69,71,0,H,tourney
2010,1464,1454,3,11,65,61,1,H,regular
2015,1476,1225,5,1,72,67,1,A,regular
2023,1284,1181,3,7,74,71,1,A,regular
2025,1206,1404,4,9,62,61,1,N,regular
2008,1131,1317,11,2,45,54,0,A,tourney
2007,1474,1290,16,11,88,89,0,H,regular
2019,1088,1307,3,13,79,63,1,A,regular
2009,1061,1475,4,6,78,69,1,H,regular
2007,1243,1329,3,15,74,61,1,H,regular
2003,1188,1390,13,15,87,81,1,H,regular
2012,1237,1018,9,12,80,66,1,N,regular
2012,1432,1346,6,6,56,59,0,A,regular
2015,1129,1152,12,2,65,76,0,H,regular
2007,1420,1059,2,12,97,73,1,H,regular
2019,1102,1133,13,9,72,76,0,A,regular
2018,1155,1398,2,12,75,70,1,A,tourney
2013,1003,1391,10,7,56,67,0,H,regular
2007,1325,1147,1,3,66,60,1,H,regular
2014,1411,1092,4,15,84,73,1,A,regular
2018,1424,1201,10,16,69,52,1,N,regular
2011,1081,1159,10,13,84,70,1,H,regular
2009,1367,1222,8,1,72,79,0,H,regular
2014,1068,1375,11,13,67,63,1,A,regular
2011,1301,1159,14,16,56,60,0,H,tourney
2012,1336,1083,5,7,60,58,1,A,tourney
2011,1073,1052,16,9,75,81,0,H,regular
2009,1053,1328,3,1,40,57,0,A,regular
2019,1035,1096,16,10,71,79,0,H,regular
2013,1339,1105,15,13,74,60,1,H,regular
2013,1294,1385,7,4,59,77,0,A,regular
2018,1058,1045,2,11,60,64,0,H,regular
2011,1240,1312,7,5,74,72,1,H,tourney
2005,1381,1006,5,3,74,72,1,H,regular
2022,1114,1451,10,1,76,68,1,A,regular
2004,1290,1342,4,13,56,40,1,N,regular
2016,1140,1393,2,4,78,66,1,H,regular
2009,1125,1319,15,3,79,98,0,A,regular
2007,1188,1193,14,16,73,79,0,A,regular
2003,1169,1476,9,12,50,48,1,A,regular
2023,1237,1376,14,5,72,78,0,N,regular
2012,1099,1043,16,12,72,78,0,N,regular
2010,1187,1276,15,8,43,50,0,N,regular
2020,1298,1260,14,1,50,71,0,A,tourney
2003,1186,1137,1,5,86,85,1,A,regular
2015,1314,1219,13,13,59,57,1,A,tourney
2014,1056,1467,15,12,64,71,0,A,regular
2015,1066,1042,3,7,68,73,0,H,regular
2005,1414,1444,2,16,83,56,1,A,regular
2024,1221,1335,6,9,76,81,0,A,tourney
2008,1292,1054,14,1,85,92,0,A,regular
2018,1354,1146,14,16,60,59,1,A,regular
2020,1070,1402,10,1,54,70,0,A,regular
2010,1465,1337,16,15,84,86,0,H,regular
2006,1203,1038,3,2,83,80,1,A,regular
2009,1426,1071,15,7,55,70,0,H,regular
2021,1200,1444,14,1,70,88,0,A,regular
2023,1194,1076,16,12,70,89,0,A,regular
2024,1288,1299,5,5,67,64,1,H,regular
2008,1092,1476,11,9,59,61,0,N,regular
2016,1292,1080,5,4,58,81,0,H,regular
2006,1471,1022,8,14,56,49,1,A,tourney
2019,1309,1391,16,8,62,81,0,H,regular
2012,1034,1455,9,6,71,58,1,N,regular
2019,1334,1247,13,1,70,74,0,H,regular
2018,1016,1112,8,8,53,63,0,A,regular
2025,1050,1029,1,12,87,51,1,N,regular
2014,1137,1436,3,2,72,84,0,A,regular
2010,1146,1382,11,9,72,77,0,A,regular
2015,1002,1429,5,15,76,64,1,N,regular
2006,1009,1377,5,14,79,77,1,H,regular
2005,1378,1207,2,15,79,60,1,A,regular
2014,1218,1231,14,15,75,68,1,A,regular
2021,1096,1183,2,5,52,55,0,H,regular
2015,1206,1350,9,3,63,72,0,A,regular
2020,1332,1048,5,10,84,87,0,H,regular
2007,1352,1020,15,12,68,71,0,H,tourney
2013,1138,1460,11,7,58,65,0,H,regular
2017,1080,1153,2,4,76,71,1,H,tourney
2010,1459,1017,10,3,74,84,0,N,regular
2003,1302,1322,3,9,63,71,0,H,regular
2004,1470,1191,9,1,63,69,0,A,regular
2024,1147,1111,4,11,83,72,1,H,regular
2016,1054,1208,12,14,60,47,1,H,regular
2009,1183,1216,8,14,67,69,0,A,regular
2008,1157,1293,7,5,53,68,0,A,regular
2003,1344,1446,15,2,40,69,0,A,regular
2024,1343,1422,8,9,69,71,0,H,regular
2005,1035,1396,4,12,73,61,1,A,regular
2020,1281,1236,9,15,61,54,1,H,regular
2008,1164,1267,13,2,95,107,0,A,regular
2010,1294,1064,2,1,70,73,0,H,tourney
2009,1188,1276,5,3,71,78,0,A,tourney
2021,1257,1321,10,9,65,64,1,H,regular
2003,1343,1424,4,3,56,65,0,H,regular
2011,1141,1023,13,16,74,79,0,A,regular
2009,1096,1413,1,6,67,64,1,H,regular
2009,1338,1248,5,13,54,43,1,A,regular
2007,1453,1043,10,6,89,110,0,N,regular
2023,1213,1476,14,4,60,82,0,H,regular
2011,1477,1223,6,2,55,73,0,A,tourney
2012,1089,1197,5,4,69,74,0,A,tourney
2011,1392,1092,15,13,66,51,1,N,regular
2025,1473,1036,9,13,68,57,1,N,tourney
2010,1144,1040,4,11,101,82,1,A,regular
2010,1071,1128,14,2,50,72,0,A,regular
2010,1318,1140,1,6,75,60,1,A,regular
2010,1416,1222,12,10,68,72,0,H,regular
2005,1040,1292,15,15,66,61,1,A,tourney
2016,1307,1475,10,4,52,60,0,H,regular
2003,1417,1380,15,3,93,95,0,A,regular
2008,1016,1233,10,14,55,58,0,A,regular
2007,1247,1437,10,8,65,61,1,H,regular
2009,1037,1267,2,7,76,71,1,H,regular
2020,1085,1203,3,7,54,66,0,H,regular
2016,1233,1104,12,7,71,82,0,H,regular
2025,1157,1202,11,8,66,59,1,H,tourney
2011,1041,1020,10,13,71,67,1,N,regular
2024,1383,1074,4,12,78,66,1,H,regular
2004,1098,1452,2,2,55,53,1,H,regular
2014,1416,1094,2,3,67,78,0,N,tourney
2021,1085,1272,2,10,70,68,1,A,regular
2015,1249,1049,4,14,86,68,1,H,regular
2024,1348,1288,16,16,64,56,1,A,regular
2010,1230,1467,13,15,66,64,1,A,regular
2003,1200,1219,3,11,78,63,1,A,tourney
2020,1359,1061,5,4,89,84,1,H,regular
2004,1006,1011,15,2,55,66,0,A,regular
2020,1395,1362,8,12,73,58,1,H,regular
2019,1330,1050,5,15,79,78,1,A,regular
2022,1366,1152,6,7,62,53,1,H,regular
2014,1202,1404,7,3,66,63,1,A,regular
2023,1184,1257,9,12,94,87,1,A,regular
2006,1274,1418,9,6,76,68,1,A,regular
2012,1307,1418,9,11,80,73,1,H,regular
2005,1443,1317,11,3,76,85,0,N,regular
2020,1410,1448,5,6,63,65,0,A,regular
2019,1026,1018,8,12,65,75,0,H,regular
2021,1073,1115,14,14,88,78,1,A,regular
2020,1453,1133,6,5,67,60,1,A,regular
2010,1186,1436,16,13,95,92,1,A,regular
2004,1278,1298,8,5,62,66,0,A,regular
2024,1028,1121,7,12,77,77,1,H,regular
2014,1051,1100,12,7,71,76,0,A,regular
2005,1196,1385,7,12,79,60,1,A,regular
2024,1343,1411,7,5,69,69,1,A,regular
2025,1370,1008,6,2,68,77,0,A,regular
2013,1428,1175,9,13,62,46,1,H,regular
2020,1095,1256,1,1,70,75,0,A,regular
2003,1097,1113,7,9,56,50,1,H,regular
2005,1260,1347,13,1,72,89,0,A,tourney
2009,1262,1363,6,9,68,62,1,A,regular
2018,1018,1402,9,2,77,87,0,N,regular
2006,1214,1376,5,3,47,61,0,A,regular
2003,1430,1403,16,16,47,58,0,A,regular
2018,1079,1175,4,15,64,49,1,A,regular
2020,1392,1143,13,8,95,88,1,A,regular
2020,1214,1152,13,6,95,102,0,H,regular
2021,1251,1408,7,12,93,90,1,H,regular
2021,1307,1311,16,7,51,63,0,H,regular
2016,1338,1155,16,3,46,67,0,H,regular
2014,1305,1345,1,4,51,58,0,A,regular
2022,1050,1112,10,10,82,90,0,A,regular
2011,1142,1128,4,16,100,78,1,A,regular
2005,1405,1001,16,11,78,81,0,A,tourney
2020,1020,1462,16,10,62,60,1,A,regular
2009,1342,1113,7,13,74,59,1,H,regular
2025,1249,1360,6,1,62,64,0,H,regular
2012,1058,1057,14,10,77,73,1,N,regular
2022,1059,1018,7,4,64,76,0,H,regular
2003,1469,1323,12,7,59,67,0,A,regular
2018,1015,1048,11,8,81,76,1,H,regular
2013,1011,1070,5,12,76,64,1,A,regular
2013,1008,1158,6,4,55,74,0,A,regular
2009,1301,1280,15,16,61,62,0,A,regular
2025,1443,1009,8,10,74,66,1,H,regular
2012,1083,1061,7,6,77,73,1,A,regular
2022,1381,1162,15,5,54,69,0,H,regular
2012,1344,1337,10,2,81,73,1,H,regular
2004,1110,1047,10,6,86,86,1,H,tourney
2023,1034,1137,7,2,66,68,0,A,regular
2007,1234,1093,11,13,75,76,0,A,regular
2009,1039,1148,1,13,91,66,1,H,regular
2022,1055,1124,4,9,73,65,1,A,regular
2023,1223,1307,14,16,78,80,0,A,tourney
2024,1390,1033,5,2,60,75,0,A,regular
2012,1476,1449,16,15,78,72,1,H,regular
2020,1301,1117,15,6,78,93,0,H,regular
2010,1133,1474,7,13,89,80,1,H,regular
2020,1157,1349,15,15,70,58,1,H,tourney
2014,1293,1171,12,3,78,88,0,A,regular
2004,1083,1145,13,14,59,55,1,H,regular
2012,1248,1453,8,16,65,56,1,A,regular
2013,1368,1477,2,13,88,82,1,A,regular
2008,1403,1293,9,3,87,83,1,H,regular
2011,1029,1023,14,14,76,66,1,H,regular
2014,1138,1434,2,5,68,70,0,H,tourney
2004,1122,1228,1,2,64,59,1,A,regular
2006,1266,1014,14,11,60,66,0,H,regular
2020,1089,1384,10,2,53,56,0,A,regular
2011,1455,1016,9,10,80,79,1,A,regular
2016,1439,1178,11,1,57,67,0,H,regular
2016,1159,1036,11,12,91,90,1,H,tourney
2015,1195,1209,7,3,83,80,1,H,regular
2012,1211,1385,10,11,57,76,0,A,regular
2014,1021,1062,8,14,62,59,1,H,regular
2021,1425,1066,4,2,56,80,0,A,regular
2025,1373,1458,12,1,56,72,0,H,regular
2008,1159,1085,7,15,70,61,1,H,regular
2018,1262,1054,15,8,69,70,0,A,regular
2025,1182,1280,7,9,65,67,0,A,regular
2003,1110,1133,4,4,82,85,0,H,regular
2021,1146,1458,14,8,56,66,0,A,regular
2014,1052,1079,3,14,86,79,1,A,tourney
2025,1387,1272,16,14,63,67,0,A,regular
2016,1313,1441,11,13,76,68,1,A,regular
2022,1445,1351,8,5,70,77,0,A,regular
2006,1004,1014,4,13,76,67,1,A,regular
2006,1302,1090,4,8,64,65,0,A,regular
2024,1268,1060,4,7,61,70,0,H,regular
2015,1299,1437,14,6,50,74,0,A,regular
2015,1474,1097,4,15,66,55,1,H,regular
2006,1187,1027,1,3,82,80,1,A,regular
2008,1068,1183,4,15,103,78,1,H,tourney
2021,1006,1136,10,15,80,70,1,H,tourney
2009,1236,1079,8,11,84,73,1,A,regular
2016,1084,1217,6,1,83,81,1,A,tourney
2010,1068,1431,16,10,63,67,0,A,tourney
2009,1071,1109,6,2,40,60,0,H,regular
2006,1133,1470,14,6,79,75,1,N,regular
2024,1056,1318,2,2,77,89,0,H,regular
2024,1233,1183,9,12,91,85,1,H,regular
2005,1313,1325,3,8,72,53,1,H,regular
2011,1139,1167,2,16,90,65,1,H,tourney
2015,1066,1102,11,11,88,65,1,N,regular
2011,1274,1113,11,6,58,64,0,N,regular
2019,1041,1005,10,13,68,53,1,A,regular
2008,1353,1311,8,5,61,62,0,A,tourney
2004,1183,1036,5,5,76,76,0,H,regular
2010,1196,1095,13,5,72,82,0,H,regular
2016,1120,1001,4,12,44,48,0,H,tourney
2007,1136,1032,8,16,88,70,1,H,regular
2021,1070,1433,16,14,66,70,0,A,regular
2003,1267,1012,11,9,67,61,1,N,regular
2004,1070,1298,14,1,57,79,0,A,tourney
2014,1326,1157,4,16,87,84,1,H,regular
2014,1123,1067,1,7,61,62,0,A,regular
2009,1271,1144,14,10,64,77,0,A,regular
2008,1257,1045,10,7,52,48,1,H,regular
2004,1303,1150,13,5,71,95,0,A,regular
2018,1363,1391,14,5,64,78,0,H,regular
2011,1268,1297,6,10,97,85,1,H,regular
2005,1408,1388,2,7,78,73,1,H,tourney
2012,1124,1333,16,3,54,76,0,A,regular
2024,1360,1444,5,7,73,60,1,A,regular
2009,1164,1052,3,8,78,62,1,A,regular
2023,1301,1077,10,11,80,69,1,A,regular
2008,1236,1197,1,8,70,46,1,A,regular
2007,1434,1250,1,4,68,77,0,A,regular
2008,1130,1375,13,10,77,69,1,H,regular
2010,1249,1059,2,14,71,71,1,N,regular
2005,1079,1053,10,7,86,83,1,N,regular
2016,1303,1381,8,11,54,53,1,A,tourney
2010,1018,1263,2,8,85,74,1,A,regular
2019,1197,1198,16,5,69,77,0,H,regular
2014,1005,1107,3,15,70,68,1,H,regular
2013,1157,1333,11,16,77,76,1,H,regular
2013,1232,1384,3,3,61,74,0,A,regular
2006,1159,1015,10,10,54,53,1,H,tourney
2019,1185,1026,3,15,47,40,1,N,regular
2005,1071,1372,15,9,65,62,1,A,regular
2019,1342,1423,8,9,64,62,1,H,regular
2025,1381,1110,1,16,72,54,1,H,regular
2020,1218,1338,1,11,85,74,1,A,regular
2013,1027,1403,9,14,60,74,0,N,tourney
2010,1030,1055,9,2,61,66,0,A,regular
2023,1323,1089,6,10,73,61,1,H,tourney
2008,1445,1063,10,3,58,77,0,H,tourney
2014,1414,1378,13,4,72,86,0,H,regular
2020,1194,1369,12,12,70,69,1,H,regular
2024,1238,1065,12,14,58,48,1,A,regular
2024,1078,1084,16,15,62,63,0,A,regular
2005,1034,1318,4,13,87,75,1,A,regular
2023,1367,1429,2,9,80,71,1,H,regular
2005,1205,1373,2,7,53,48,1,H,regular
2016,1238,1081,1,3,85,87,0,A,regular
2024,1165,1185,5,13,86,66,1,N,tourney
2018,1150,1032,3,13,78,69,1,A,tourney
2024,1472,1117,15,3,58,67,0,A,regular
2010,1391,1270,6,15,82,75,1,H,regular
2010,1331,1165,4,6,65,51,1,H,regular
2010,1187,1291,9,11,50,58,0,N,regular
2011,1345,1142,7,3,58,64,0,A,regular
2018,1163,1270,1,3,80,62,1,H,regular
2013,1247,1303,16,10,51,65,0,N,regular
2019,1070,1093,12,7,60,68,0,A,regular
2012,1340,1022,14,1,51,85,0,A,regular
2010,1029,1162,16,16,71,66,1,H,regular
2007,1346,1020,15,15,82,66,1,H,regular
2015,1289,1077,4,4,65,58,1,A,regular
2023,1032,1138,13,11,69,65,1,H,regular
2022,1242,1162,1,3,79,80,0,H,regular
2008,1107,1133,6,12,74,81,0,H,regular
2013,1228,1026,13,12,71,80,0,H,regular
2019,1007,1085,12,12,67,59,1,H,regular
2017,1346,1422,13,9,49,68,0,N,regular
2004,1244,1343,13,1,78,88,0,A,regular
2016,1174,1213,1,4,69,52,1,A,regular
2003,1419,1012,10,16,62,60,1,A,tourney
2005,1309,1172,10,10,68,69,0,A,regular
2018,1292,1442,3,6,56,53,1,A,regular
2005,1071,1387,4,15,81,61,1,H,regular
2010,1240,1363,8,7,69,70,0,N,regular
2016,1335,1119,11,14,73,61,1,A,regular
2018,1443,1193,14,13,66,64,1,A,regular
2013,1289,1014,12,1,56,79,0,H,regular
2005,1083,1411,16,15,60,64,0,H,regular
2021,1325,1055,4,15,76,73,1,A,regular
2024,1036,1296,7,16,73,62,1,H,regular
2023,1150,1135,5,11,71,58,1,A,regular
2020,1439,1273,15,12,65,59,1,H,regular
2012,1384,1396,10,5,56,51,1,A,regular
2023,1432,1150,9,3,83,98,0,A,regular
2014,1169,1009,10,2,40,51,0,A,regular
2006,1327,1317,6,3,53,57,0,A,regular
2022,1335,1255,15,16,81,83,0,H,regular
2010,1118,1067,10,5,69,71,0,H,tourney
2024,1451,1024,9,1,66,68,0,A,regular
2011,1464,1251,12,11,54,47,1,A,regular
2022,1053,1294,13,3,71,83,0,A,regular
2015,1366,1056,7,9,55,56,0,H,regular
2013,1214,1287,12,11,70,65,1,A,regular
2009,1323,1213,13,10,69,84,0,A,regular
2022,1266,1066,11,13,72,77,0,A,regular
2004,1107,1295,2,1,64,68,0,A,tourney
2013,1046,1309,4,5,77,84,0,H,regular
2011,1246,1075,1,7,79,68,1,A,regular
2015,1401,1322,5,12,71,61,1,A,regular
2008,1394,1107,3,9,84,77,1,A,regular
2018,1132,1286,10,13,54,64,0,H,regular
2011,1412,1389,15,12,62,71,0,H,tourney
2007,1171,1448,2,13,90,60,1,H,tourney
2007,1269,1123,5,10,47,44,1,A,regular
2019,1156,1162,1,13,57,47,1,H,regular
2009,1250,1046,2,11,78,60,1,H,regular
2010,1254,1464,1,1,79,77,1,H,regular
2017,1334,1159,10,5,68,78,0,A,regular
2010,1226,1384,15,15,78,80,0,H,regular
2011,1253,1447,12,2,67,80,0,A,regular
2008,1312,1228,12,10,50,66,0,A,tourney
2010,1200,1332,3,13,55,53,1,H,regular
2018,1251,1226,14,7,50,63,0,H,tourney
2015,1041,1276,10,3,58,72,0,H,regular
2025,1416,1120,16,1,48,55,0,H,tourney
2020,1061,1402,7,11,66,62,1,A,regular
2003,1418,1059,12,10,62,63,0,A,regular
2011,1364,1316,8,12,74,63,1,A,regular
2009,1453,1440,9,3,66,75,0,A,regular
2016,1012,1388,2,8,85,72,1,A,regular
2009,1104,1363,8,9,59,47,1,H,regular
2025,1026,1315,3,14,57,55,1,H,regular
2009,1200,1453,12,4,80,87,0,H,regular
2015,1433,1414,12,12,69,63,1,H,regular
2005,1367,1132,14,12,80,81,0,A,tourney
2023,1337,1299,8,10,58,64,0,H,regular
2023,1406,1205,14,2,65,83,0,H,regular
2021,1003,1127,15,2,67,78,0,A,regular
2011,1377,1392,8,10,61,71,0,A,regular
2004,1150,1020,16,10,66,75,0,A,regular
2019,1331,1062,13,11,52,69,0,N,tourney
2012,1365,1051,5,13,92,76,1,H,regular
2025,1328,1097,8,7,68,85,0,A,regular
2019,1200,1245,2,5,71,70,1,H,regular
2015,1293,1451,7,15,88,86,1,N,regular
2025,1225,1465,6,12,98,83,1,A,regular
2021,1301,1431,5,9,74,55,1,A,regular
2013,1220,1364,6,9,81,86,0,A,tourney
2003,1189,1220,1,13,78,62,1,H,regular
2005,1097,1371,8,5,69,81,0,H,tourney
2013,1186,1129,4,8,65,62,1,A,regular
2015,1345,1318,4,1,81,80,1,H,regular
2003,1416,1004,12,13,74,64,1,N,regular
2005,1050,1432,15,9,63,63,0,H,tourney
2019,1088,1465,3,15,71,61,1,A,regular
2020,1243,1352,9,5,58,52,1,A,regular
2003,1336,1084,15,7,64,63,1,A,regular
2014,1082,1124,10,1,70,83,0,A,regular
2004,1156,1354,2,16,93,70,1,H,regular
2019,1023,1239,13,6,69,68,1,A,regular
2022,1026,1262,1,3,53,70,0,H,tourney
2022,1069,1194,10,10,80,84,0,H,regular
2016,1349,1400,8,14,81,67,1,A,tourney
2017,1416,1080,9,2,51,55,0,H,regular
2024,1239,1212,4,9,107,93,1,H,regular
2017,1085,1107,15,8,73,80,0,H,regular
2013,1441,1331,2,3,88,90,0,A,tourney
2020,1134,1137,16,5,59,75,0,A,regular
2016,1074,1144,1,11,63,56,1,A,tourney
2022,1067,1084,5,16,87,68,1,A,regular
2015,1169,1413,9,3,46,59,0,N,regular
2022,1352,1104,9,11,73,70,1,A,regular
2004,1190,1416,5,15,70,57,1,H,regular
2003,1213,1439,5,13,76,76,0,H,regular
2005,1163,1461,9,14,81,77,1,H,tourney
2015,1452,1165,1,15,81,59,1,A,regular
2019,1327,1314,3,11,60,52,1,H,regular
2007,1318,1396,7,1,71,80,0,A,tourney
2006,1210,1038,1,4,64,51,1,A,tourney
2022,1255,1031,2,7,88,84,1,A,regular
